Time,AVz,Ay,Steer_SW
       31.725, 0.535084545612, 0.0151513488963, 1.61873459816
        31.75, 0.48796671629, 0.0138134714216, 1.28415203094
       31.775, 0.439760386944, 0.0124340979382, 0.945990860462
         31.8, 0.390530586243, 0.0110193146393, 0.605210363865
       31.825, 0.340341925621, 0.00957292038947, 0.262769788504
        31.85, 0.289258956909, 0.00809759274125, -0.0803714320064
       31.875, 0.237408906221, 0.00662043783814, -0.423254042864
         31.9, 0.185475543141, 0.00527694774792, -0.764918744564
       31.925, 0.134637340903, 0.00394571665674, -1.10440611839
        31.95, 0.0839369669557, 0.0023172206711, -1.44075703621
       31.975, 0.0322022400796, 0.000667753338348, -1.77301204205
           32, -0.0202992949635, -0.000921383791137, -2.10021209717
       32.025, -0.0732454508543, -0.00247116317041, -2.42140126228
        32.05, -0.126426160336, -0.0039844783023, -2.73562932014
       32.075, -0.179847493768, -0.00544109614566, -3.04194545746
         32.1, -0.233880549669, -0.00681496504694, -3.33939957619
       32.125, -0.289073914289, -0.00812071282417, -3.62704110146
        32.15, -0.345584392548, -0.00942288339138, -3.90391945839
       32.175, -0.402728825808, -0.0108053972945, -4.16908454895
         32.2, -0.459075331688, -0.0123449089006, -4.42158603668
       32.225, -0.513449847698, -0.013946137391, -4.66047286987
        32.25, -0.565411508083, -0.0154863838106, -4.88479566574
       32.275, -0.614916443825, -0.0169320628047, -5.09360313416
         32.3, -0.66195589304, -0.0182889252901, -5.28594493866
       32.325, -0.706474304199, -0.0195689313114, -5.46087121964
        32.35, -0.748378753662, -0.0207793824375, -5.61743068695
       32.375, -0.787559330463, -0.0219206549227, -5.75467395782
         32.4, -0.823900222778, -0.0229872465134, -5.87165021896
       32.425, -0.857281982899, -0.0239700265229, -5.96741056442
        32.45, -0.887577652931, -0.0248580463231, -6.04138183594
       32.475, -0.914659321308, -0.0256452560425, -6.09382867813
         32.5, -0.938418209553, -0.026326617226, -6.1251282692
       32.525, -0.958760738373, -0.0269003100693, -6.13565921783
        32.55, -0.9756270051, -0.0273675527424, -6.1257982254
       32.575, -0.988971948624, -0.0277278404683, -6.09592294693
         32.6, -0.998770654202, -0.0279838833958, -6.04641199112
       32.625, -1.00501132011, -0.0281361564994, -5.97764205933
        32.65, -1.00768899918, -0.0281884949654, -5.88999176025
       32.675, -1.00681114197, -0.0281429700553, -5.78383779526
         32.7, -1.00239658356, -0.0279979854822, -5.65955877304
       32.725, -0.994473218918, -0.0277529601008, -5.51753139496
        32.75, -0.983073651791, -0.0274087246507, -5.35813426971
       32.775, -0.968239188194, -0.0269710440189, -5.18174409866
         32.8, -0.950170636177, -0.0264831930399, -4.98873949051
       32.825, -0.929256618023, -0.0259399693459, -4.77949762344
        32.85, -0.905732095242, -0.0253170803189, -4.55439662933
       32.875, -0.879687726498, -0.02460716106, -4.3138384819
         32.9, -0.851145625114, -0.023812673986, -4.05859899521
       32.925, -0.820106863976, -0.0229394882917, -3.7897400856
        32.95, -0.786580383778, -0.0219930075109, -3.50833201408
       32.975, -0.750596702099, -0.0209768153727, -3.2154443264
           33, -0.712212324142, -0.019893379882, -2.91214680672
       33.025, -0.671567201614, -0.0187647677958, -2.5995092392
        33.05, -0.628982305527, -0.0176026392728,  -2.278601408
       33.075, -0.584749281406, -0.0163908600807, -1.95049285889
         33.1, -0.539051115513, -0.015121976845, -1.61625349522
       33.125, -0.492006272078, -0.0137986177579, -1.27695310116
        33.15, -0.443705618382, -0.0124276401475, -0.933661401272
       33.175, -0.394231081009, -0.0110158817843, -0.587448120117
         33.2, -0.343662083149, -0.00956801697612, -0.239383086562
       33.225, -0.292077481747, -0.00808763783425, 0.109464012086
        33.25, -0.239627823234, -0.00660616252571, 0.458023399115
       33.275, -0.187075227499, -0.00526638189331, 0.80522531271
         33.3, -0.135578498244, -0.00391117623076, 1.14999997616
       33.325, -0.0840392485261, -0.00225926283747, 1.49126815796
        33.35, -0.0314310565591, -0.000601507374085, 1.82791221142
       33.375, 0.0219300761819, 0.00099964835681, 2.15880513191
         33.4, 0.075710169971, 0.00256316293962, 2.48282003403
       33.425, 0.129677370191, 0.00408975360915, 2.79882955551
        33.45, 0.183819487691, 0.00555682694539, 3.10570669174
       33.475, 0.238503083587, 0.00693599926308,  3.4023244381
         33.5, 0.294272303581, 0.00824253167957, 3.68755555153
       33.525, 0.351247340441, 0.00954393297434, 3.96027302742
        33.55, 0.408664554358, 0.0109261199832, 4.21934986115
       33.575, 0.465008020401, 0.0124592706561,  4.4636592865
         33.6, 0.51908570528, 0.014037758112, 4.69207382202
       33.625, 0.570464789867, 0.015542387031, 4.90346622467
        33.65, 0.619080424309, 0.016943315044, 5.09670972824
       33.675, 0.664889156818, 0.0182468779385, 5.27067708969
         33.7, 0.707799077034, 0.0194640979171, 5.42424154282
       33.725, 0.74768269062, 0.0206007640809, 5.55627584457
        33.75, 0.784397125244, 0.0216556861997, 5.66577243805
       33.775, 0.81779897213, 0.0226232465357, 5.75260877609
         33.8, 0.847756803036, 0.0234959553927, 5.81705904007
       33.825, 0.874172091484, 0.0242683347315, 5.85939788818
        33.85, 0.896969735622, 0.0249331146479, 5.87990140915
       33.875, 0.916100382805, 0.0254876855761, 5.87884569168
         33.9, 0.931536257267, 0.0259281601757, 5.85650587082
       33.925, 0.943257987499, 0.0262548159808, 5.81315803528
        33.95, 0.951257944107, 0.0264675803483,  5.7490773201
       33.975, 0.955526649952, 0.0265691261739, 5.66453933716
           34, 0.956059098244, 0.0265626162291, 5.55982017517
       34.025, 0.952858030796, 0.0264478381723, 5.43519544601
        34.05, 0.945929646492, 0.0262245349586, 5.29094076157
       34.075, 0.935285508633, 0.0258943848312, 5.12733125687
         34.1, 0.921040177345, 0.0254936497658, 4.94464349747
       34.125, 0.903550803661, 0.0250339470804, 4.74315214157
        34.15, 0.883077740669, 0.0244889855385, 4.52313327789
       34.175, 0.859720766544, 0.0238478183746, 4.28490114212
         34.2, 0.833497166634, 0.0231113173068, 4.02933835983
       34.225, 0.804397523403, 0.0222854688764, 3.75776720047
        34.25, 0.772421419621, 0.0213764794171, 3.47152113914
       34.275, 0.73759406805, 0.0203887466341, 3.17193365097
         34.3, 0.699974238873, 0.0193259995431, 2.86033797264
       34.325, 0.659730494022, 0.0182145070285, 2.53806757927
        34.35, 0.617217481136, 0.0170614365488, 2.20645546913
       34.375, 0.572742462158, 0.0158499348909, 1.86683523655
         34.4, 0.526507198811, 0.0145735610276, 1.52054011822
       34.425, 0.478654563427, 0.0132359499112, 1.16890358925
        34.45, 0.429303258657, 0.0118446927518, 0.813258945942
