Time,Ay,Bk_Stat,GearStat,Pitch,Roll,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Steer_SW,Vx,VxTarget,Vxz_Fwd,Xo,Xpreview,X_Design,X_L1,X_L2,X_R1,X_R2,X_Target,Yaw,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yo,Ypreview,Y_Design,Y_L1,Y_L2,Y_R1,Y_R2,Y_Target,Zcg_SM,Zo,Z_L1,Z_L2,Z_R1,Z_R2
0.9, -0.02891398731825, 0, 6, 1.977973341967, -0.1429705307318, -0.1430557678484, 0.8742567775669, 1.466292586759, -1.147217324412, -1.646068945592, 13.3605395798, 13.35613422144, 13.32054355173, 13.31887642374, 0.3624287938564, 99.81829975536, 100, 99.85308539317, 108.3976421391, 124.303830981, 108.7543766713, 108.8028438766, 106.8348276062, 108.0124846947, 106.0418078125, 108.7543766713, -32.27805144452, -32.12089411018, -32.53654098969, -32.4284047701, -32.03297726649, -62.16109381411, -72.20698875147, -61.53058176731, -61.54080125514, -60.29484529289, -62.79217964255, -61.55036905688, -61.53058176731, 44.87713730891, 44.46215159982, 44.7900225533, 44.85114143649, 44.79207228677, 44.8530998911
0.925, -0.02219887741147, 0, 6, 1.979352424816, -0.1322182287936, -0.1322971655201, 0.883582760685, 1.467567431321, -1.133828879846, -1.643122621582, 13.73079152254, 13.72639004339, 13.69078274989, 13.68911963135, 0.6937145240454, 99.81883373869, 100, 99.85369391155, 108.9841304254, 124.890142009, 109.3569953677, 109.3893080479, 107.421317331, 108.5989424401, 106.6282841955, 109.3569953677, -32.27886587133, -32.10946673133, -32.53609009383, -32.41646069968, -32.03260017517, -62.53058503422, -72.57677800776, -61.87152374045, -61.91034097365, -60.66436544283, -63.16172374013, -61.91988125818, -61.87152374045, 44.85884966313, 44.4438360723, 44.77165042744, 44.83290031091, 44.77363292725, 44.83481222712
0.95, -0.01591726231821, 0, 6, 1.982107950697, -0.1214745779971, -0.1215473027092, 0.8923694947161, 1.468309280212, -1.119940733367, -1.63861399008, 14.10102774436, 14.09663361817, 14.0610408851, 14.05938189724, 1.017734500315, 99.81941929486, 100, 99.85443287487, 109.5705678626, 125.4768214237, 109.9596161101, 109.9757023855, 108.0076860301, 109.1853801807, 107.2146902605, 109.9596161101, -32.27733584855, -32.09581544984, -32.53291296774, -32.40217494259, -32.03036807271, -62.90014635092, -72.94599129601, -62.21244936181, -62.27993762635, -61.03402315679, -63.53135806352, -62.28956388859, -62.21244936181, 44.84054987263, 44.42548075451, 44.75322270071, 44.81464100042, 44.75512490705, 44.81649899407
0.975, -0.01001896201393, 0, 6, 1.985790766163, -0.1107175137361, -0.1107840450344, 0.9013000050416, 1.468866921161, -1.106096821729, -1.632882743013, 14.47124971139, 14.46686603102, 14.43131807484, 14.42966294895, 1.334218523504, 99.82005724459, 100, 99.85526845573, 110.1569769891, 126.0638737798, 110.5622413722, 110.56204859, 108.593957035, 109.7718186965, 107.8010473901, 110.5622413722, -32.27354797486, -32.07991747564, -32.52724250666, -32.38571735021, -32.02617784939, -63.2697483683, -73.31462191667, -62.55336456038, -62.64956264533, -61.40378567833, -63.90105113403, -62.65938269009, -62.55336456038, 44.82221348359, 44.40707021908, 44.73475143753, 44.79634137212, 44.73655804937, 44.79813618716
1, -0.004431568936769, 0, 6, 1.989720945217, -0.09988687269679, -0.09994713368101, 0.9109977696568, 1.469612389088, -1.092738615289, -1.626291690454, 14.84145862008, 14.83708810834, 14.80161478421, 14.79996280478, 1.643076239232, 99.82075119827, 100, 99.85617168063, 110.7433810607, 126.6513095412, 111.1648755811, 111.1483673909, 109.1801517689, 110.3582786222, 108.3873759555, 111.1648755811, -32.26755025899, -32.06171511787, -32.51925735601, -32.36704537235, -32.02011566263, -63.63936368106, -73.68265371626, -62.89427634709, -63.01918839495, -61.77362267814, -64.27077328903, -63.02930636031, -62.89427634709, 44.80382399727, 44.38860163005, 44.71625738069, 44.77798408735, 44.71795192326, 44.77970449967
1.025, 0.0009390950805632, 0, 6, 1.993083681111, -0.08888590900425, -0.0889397146803, 0.9218771026203, 1.47104700188, -1.080019962752, -1.6192332698, 15.21165513754, 15.20730035275, 15.1719316994, 15.17028169305, 1.94421782072, 99.82149543681, 100, 99.85710459312, 111.3298037052, 127.2391452442, 111.7675239897, 111.7346783385, 109.7662899459, 110.9447801186, 108.9736954529, 111.7675239897, -32.25935222902, -32.04079799077, -32.50910956948, -32.34589610055, -32.01189004112, -64.00896614751, -74.05006076261, -63.23519219977, -63.38878725507, -62.14350585416, -64.64049629047, -63.39930613688, -63.23519219977, 44.78537363163, 44.37008357703, 44.69776193904, 44.75955919972, 44.69932677997, 44.76119096297
1.05, 0.006155248057676, 0, 6, 1.99517517291, -0.07756837491444, -0.07761542833951, 0.9341562883749, 1.473831009059, -1.067892749386, -1.612234583812, 15.58183957444, 15.57750286441, 15.54226938673, 15.54062002596, 2.237421710974, 99.82228259095, 100, 99.85802484171, 111.9162677303, 127.8274043449, 112.3701911084, 112.3210002273, 110.3523898852, 111.5313426874, 109.560024955, 112.3701911084, -32.24892172553, -32.01724416374, -32.49697711467, -32.32231202256, -32.00134450441, -64.37852934292, -74.41680590068, -63.57611917672, -63.75833133233, -62.51340860909, -65.01019239915, -63.76935547555, -63.57611917672, 44.76686428601, 44.35153209934, 44.67928540947, 44.74107465582, 44.68070166854, 44.74259974451
1.075, 0.01125448974765, 0, 6, 1.995648708725, -0.0657804448474, -0.06582036659195, 0.9479077088785, 1.478465044305, -1.056214539001, -1.605710721817, 15.95201167789, 15.94769543145, 15.9126282104, 15.91097840683, 2.522371725855, 99.82311278219, 100, 99.8589073794, 112.5027936181, 128.4161152327, 112.9728792165, 112.9073508197, 110.9384685447, 112.1179851707, 110.1463829141, 112.9728792165, -32.23619705704, -31.99116626577, -32.4829890974, -32.29645806396, -31.9882673171, -64.74802575153, -74.78284389119, -63.91706307484, -64.12779231506, -62.88330529269, -65.37983408049, -64.13942929858, -63.91706307484, 44.74830882414, 44.33296702621, 44.66084656788, 44.722554592, 44.66209449238, 44.72395252726
1.1, 0.01626652801465, 0, 6, 1.994509831545, -0.05340314359543, -0.05343551662801, 0.9631018676593, 1.485103059791, -1.044809374526, -1.599772898851, 16.32217084601, 16.31787821296, 16.28300834287, 16.28135799569, 2.798731403057, 99.82400602212, 100, 99.85975948006, 113.0893994061, 129.0053073329, 113.5755801877, 113.4937470815, 111.5245418151, 112.7047257416, 110.7327868892, 113.5755801877, -32.22110901913, -31.96268723718, -32.46718480901, -32.26845630556, -31.97234173926, -65.11742726028, -75.14812774759, -64.25802077714, -64.49714201004, -63.2531705808, -65.74939418659, -64.50950315126, -64.25802077714, 44.72972926979, 44.31441027091, 44.64246295877, 44.70402935597, 44.64352289172, 44.70527870628
1.125, 0.021198558039, 0, 6, 1.991969863324, -0.04037600663736, -0.04040042027402, 0.9794686423182, 1.493587054601, -1.033405869856, -1.59428190004, 16.692316415, 16.6880515151, 16.65340977987, 16.65175998199, 3.066207774897, 99.82498795248, 100, 99.86061580114, 113.6761014723, 129.5950077816, 114.1782982698, 114.0802054433, 112.1106251067, 113.2915816583, 111.3192536804, 114.1782982698, -32.20359956166, -31.93194124657, -32.44938908547, -32.2383989356, -31.95366103566, -65.48670608036, -75.51261418173, -64.59898858924, -64.86635258784, -63.62297923883, -66.11884622434, -64.87955267014, -64.59898858924, 44.71115254383, 44.29588451107, 44.62414514848, 44.68552745564, 44.62499986778, 44.68660715421
1.15, 0.02604387695178, 0, 6, 1.988425470542, -0.026706748015, -0.02672283899191, 0.9963939293612, 1.503546531341, -1.021478081607, -1.58894917261, 17.06244782182, 17.05821560679, 17.02383223642, 17.02218519455, 3.324425233066, 99.82606869027, 100, 99.86151984495, 114.2629144789, 130.1852389416, 114.7810361695, 114.6667417517, 112.6967338257, 113.8785685269, 111.9057995067, 114.7810361695, -32.18363502228, -31.89913932729, -32.42956003172, -32.20629914725, -31.93224220581, -65.85583503636, -75.87626747461, -64.93996761245, -65.235396532, -63.99270608249, -66.48816454546, -65.24955328795, -64.93996761245, 44.6926038853, 44.27740701947, 44.60588469291, 44.66707207247, 44.60651932443, 44.66796244331
1.175, 0.03080156741363, 0, 6, 1.984511623853, -0.01243520993422, -0.01244267274278, 1.013273011183, 1.51457723109, -1.008485210653, -1.583449817718, 17.43256468457, 17.42837078119, 17.39427497996, 17.39263404779, 3.572888781284, 99.82724779286, 100, 99.86250634192, 114.8498509408, 130.7760170125, 115.3837918354, 115.2533712546, 113.2828836128, 114.4657006719, 112.4924400829, 115.3837918354, -32.16121289305, -31.86439092797, -32.40741805523, -32.17215008198, -31.90820699268, -66.22478721987, -76.23906148716, -65.28095668632, -65.60424736879, -64.36232598676, -66.85732418659, -65.6194800694, -65.28095668632, 44.67410119358, 44.25898294063, 44.58766173908, 44.64868149006, 44.58806201829, 44.64936421579
1.2, 0.03545740814506, 0, 6, 1.981032500859, 0.00239319132384, 0.002394622528492, 1.029733223852, 1.526227608552, -0.9941182920379, -1.577398812806, 17.802666929, 17.79851740086, 17.76473618243, 17.76310658696, 3.811296419024, 99.82853015115, 100, 99.8636123621, 115.4369216654, 131.3673520152, 115.9865620793, 115.8401088198, 113.8690904047, 115.0529918093, 113.0791907207, 115.9865620793, -32.13636177728, -31.82772160812, -32.38299586719, -32.13594616956, -31.88170951161, -66.59353608732, -76.60097968727, -65.62195400719, -65.9728802149, -64.73181391259, -67.22630077699, -65.98930774273, -65.62195400719, 44.65565362237, 44.24060527202, 44.5694544784, 44.63036818743, 44.56960646709, 44.6308266059
1.225, 0.03989975856449, 0, 6, 1.978746600444, 0.01770757514957, 0.01771814040715, 1.045610805641, 1.537894953338, -0.9784812913686, -1.570232780116, 18.17275498265, 18.16865591205, 18.13521168931, 18.13360252239, 4.039453493532, 99.82991598437, 100, 99.86487399628, 116.0241369687, 131.9592481988, 116.5893439521, 116.4269692476, 114.4553701519, 115.6404552781, 113.6660660394, 116.5893439521, -32.10913911876, -31.78932264592, -32.35611640977, -32.09767068012, -31.8529967467, -66.96205652241, -76.96201460345, -65.96295790673, -66.34127211405, -65.10114494869, -67.59507085972, -66.3590108562, -65.96295790673, 44.63726096981, 44.22225857183, 44.55124152027, 44.61212894076, 44.55113242934, 44.61234871271
1.25, 0.04422194439211, 0, 6, 1.978087969143, 0.03340115004655, 0.03342106563522, 1.060839674285, 1.549025292974, -0.9614633145823, -1.561492741887, 18.54282971381, 18.53878698186, 18.50570656529, 18.50412119268, 4.257323847665, 99.83134395228, 100, 99.86625714652, 116.6115076412, 132.5517010932, 117.1921361522, 117.0139667929, 115.0417388751, 116.2281032159, 114.2530797079, 117.1921361522, -32.0796445185, -31.74922823304, -32.326679631, -32.05757124665, -31.82237935143, -67.33032641384, -77.32217204912, -66.3039676486, -66.70940251611, -65.47029466187, -67.96361237086, -66.72856383707, -66.3039676486, 44.61891209224, 44.2039229753, 44.53300279158, 44.59394216084, 44.53262146227, 44.59391096085
1.275, 0.04848325979609, 0, 6, 1.979110762382, 0.04940342695266, 0.04943291446139, 1.075443034305, 1.559321438366, -0.9430755132967, -1.551013181442, 18.91289235513, 18.90891144225, 18.87622672125, 18.87466205635, 4.464849035988, 99.83284985434, 100, 99.86781159454, 117.1990464912, 133.1447072632, 117.7949395654, 117.6011158837, 115.6282124329, 116.815948141, 114.840245485, 117.7949395654, -32.04796765881, -31.7077299714, -32.29465607385, -32.01579578367, -31.79011260463, -67.69832518751, -77.68145586964, -66.6449837339, -67.0772516566, -65.83923956755, -68.33190385785, -67.09794203575, -66.6449837339, 44.60058610058, 44.18557650635, 44.51471988147, 44.57577737086, 44.51405541066, 44.57548380489
1.3, 0.05262382564813, 0, 6, 1.981626638942, 0.06570879087671, 0.06574811043023, 1.089671985304, 1.568886851893, -0.9236884444463, -1.538899908369, 19.28294409983, 19.27903026372, 19.24676891795, 19.24522513667, 4.661883496269, 99.83443176933, 100, 99.86953104778, 117.7867680581, 133.7382679963, 118.3977566286, 118.1884309242, 116.2148065595, 117.4040034954, 115.4275776556, 118.3977566286, -32.0141727263, -31.66472939325, -32.26005213991, -31.97240946446, -31.75617332126, -68.06603282924, -78.03986258031, -66.98600754128, -67.44479987081, -66.20795733534, -68.69992414253, -67.46712209118, -66.98600754128, 44.58225622276, 44.16719617985, 44.49637903713, 44.55760469168, 44.49541956172, 44.55703667261
1.325, 0.05667877272131, 0, 6, 1.985273675531, 0.08235092312301, 0.08240038283518, 1.104117030223, 1.578037069656, -0.903764427441, -1.525444354435, 19.65298636028, 19.64914450784, 19.61733196494, 19.6158105873, 4.848380482081, 99.83608563303, 100, 99.87138189352, 118.3746874825, 134.3323835681, 119.0005906665, 118.7759263504, 116.8015369585, 117.992283136, 116.0150905428, 119.0005906665, -31.97832677858, -31.6202940946, -32.22309821396, -31.92747262569, -31.72057682919, -68.43343033281, -78.39739007771, -67.32704095149, -67.81202899247, -66.57642646008, -69.06765259385, -67.83608129886, -67.32704095149, 44.56389592576, 44.14876273874, 44.47798400906, 44.53939905385, 44.47671612346, 44.53854353375
1.35, 0.06066302160338, 0, 6, 1.989462551944, 0.0993727934751, 0.0994327287409, 1.119404459517, 1.587167195028, -0.8838661337322, -1.51101488478, 20.0230205983, 20.01925522607, 19.98791586888, 19.98641859709, 5.024471534045, 99.83781940704, 100, 99.87333728199, 118.9628209835, 134.9270539126, 119.6034463479, 119.3636166053, 117.3884192216, 118.5808010277, 116.6027984616, 119.6034463479, -31.94049698825, -31.57446731066, -32.18396785578, -31.88118143226, -31.68319656952, -68.80049992247, -78.7540367431, -67.6680866058, -68.17892159006, -66.94462602405, -69.4350691265, -68.20479751786, -67.6680866058, 44.54548512702, 44.130267946, 44.45955267905, 44.52114044551, 44.45796267477, 44.51998398658
1.375, 0.06457901903504, 0, 6, 1.993416183451, 0.1167936706977, 0.1168643935393, 1.135915475861, 1.596650468897, -0.8643878263179, -1.496005161384, 20.39304820017, 20.38936344309, 20.35852086658, 20.35704935092, 5.190162021935, 99.83963770723, 100, 99.87537090895, 119.5511856194, 135.5222783595, 120.2063295148, 119.9515159555, 117.975468809, 119.1695706055, 117.1907156029, 120.2063295148, -31.90075260177, -31.52726817661, -32.14285324745, -31.83370936677, -31.6441062732, -69.16722507678, -79.10980192364, -68.00914780916, -68.54546027922, -67.312535521, -69.80215433076, -68.57324902801, -68.00914780916, 44.52701237735, 44.11171596978, 44.44110571182, 44.50281360031, 44.43918060301, 44.50134315257
1.4, 0.06845079656226, 0, 6, 1.996342909746, 0.1346135603934, 0.1346953135199, 1.153781632139, 1.606990370572, -0.8455218988199, -1.481024665615, 20.76307036988, 20.75947016902, 20.72914712956, 20.72770297496, 5.345480143942, 99.84154014799, 100, 99.87744683049, 120.1397981715, 136.1180546001, 120.8092460592, 120.5396381994, 118.5627013177, 119.7586044634, 117.7788561332, 120.8092460592, -31.85917068431, -31.47862688486, -32.10000866005, -31.78506529096, -31.60314795239, -69.53358987974, -79.46468755297, -68.35022789468, -68.9116276299, -67.68013487387, -70.16888936491, -68.9414143716, -68.35022789468, 44.50847526991, 44.09312031187, 44.42266309471, 44.484416328, 44.42039099815, 44.48261840938
1.425, 0.07226070238835, 0, 6, 1.997720972159, 0.1528272614435, 0.1529202043607, 1.172990478582, 1.618732475997, -0.8273111828665, -1.466621114291, 21.13308823377, 21.12957638474, 21.09979439583, 21.09837937788, 5.490526077977, 99.84353156036, 100, 99.87953925856, 120.7286734052, 136.7143765078, 121.4122001684, 121.1279966714, 119.1501326637, 120.347913847, 118.3672341439, 121.4122001684, -31.81584828939, -31.42875762252, -32.0557499913, -31.73539311985, -31.56023507603, -69.8995780019, -79.81870167499, -68.69132923129, -69.27740650044, -68.04740409767, -70.53525563513, -69.30927191772, -68.69132923129, 44.48988211778, 44.07449977, 44.40424372909, 44.4659654028, 44.40161387424, 44.46382621595
1.45, 0.07594124210605, 0, 6, 1.997410484172, 0.1714064763319, 0.1715106859694, 1.193418029138, 1.63217053778, -0.8097325244728, -1.453123735014, 21.50310262585, 21.49968289949, 21.47046201737, 21.4690779609, 5.625463020891, 99.84561144337, 100, 99.8816289337, 121.3178233413, 137.3112346572, 122.0151821061, 121.7166038156, 119.7377784634, 120.9375088534, 118.9558630434, 122.0151821061, -31.77089900084, -31.37761569793, -32.01033455224, -31.6847212611, -31.51526651773, -70.26517245322, -80.17185770769, -69.03244522591, -69.64277996176, -68.41432306397, -70.90123488242, -69.67679982158, -69.03244522591, 44.47125159682, 44.05587583183, 44.38586540598, 44.44748845272, 44.38286824937, 44.44499537585
1.475, 0.07946000202553, 0, 6, 1.995542323964, 0.1902816718858, 0.1903971407099, 1.21467014899, 1.647252756302, -0.7927238062002, -1.440460836856, 21.87311412645, 21.86979020563, 21.84114913612, 21.83979772827, 5.750458387518, 99.84777366037, 100, 99.88370653667, 121.9072578313, 137.9086193948, 122.6181908235, 122.3054711593, 120.3256532812, 121.527398747, 119.5447551172, 122.6181908235, -31.72443535724, -31.32500256855, -31.96391026736, -31.63299924187, -31.46831609609, -70.63035608219, -80.52416942464, -69.37355845366, -70.00773128381, -68.78087185931, -71.26680935029, -70.04397661498, -69.37355845366, 44.45260947189, 44.0372716335, 44.36754349289, 44.42901464054, 44.36417229172, 44.42615733171
1.5, 0.08274283601751, 0, 6, 1.992420050833, 0.2093360453331, 0.2094626796378, 1.236257705775, 1.663657812227, -0.776010681044, -1.428417891361, 22.24312338949, 22.2398986388, 22.21185457026, 22.21053749929, 5.8657208791, 99.85000507249, 100, 99.8857849858, 122.4969849287, 138.5065195543, 123.2212629921, 122.8946095847, 120.9137707781, 122.1175910117, 120.1339214862, 123.2212629921, -31.6765754045, -31.27136567276, -31.91647446969, -31.58040017123, -31.41962668545, -70.99511230348, -80.87565301746, -69.71469343134, -70.37224412572, -69.14703103858, -71.63196211687, -70.41078130947, -69.71469343134, 44.43398302372, 44.01870835646, 44.34927805432, 44.4105692232, 44.34552937456, 44.40733991151
1.525, 0.08576326433593, 0, 6, 1.9885883609, 0.2284381428686, 0.2285758015111, 1.257451035437, 1.68093545741, -0.7590693173501, -1.416703872247, 22.61313088217, 22.61000853935, 22.58257696195, 22.58129587245, 5.971558754127, 99.85228157625, 100, 99.88787704762, 123.0870101854, 139.1049206259, 123.824391724, 123.4840286322, 121.5021438031, 122.7080913087, 120.7233720497, 123.824391724, -31.62745116576, -31.21695926131, -31.86807385087, -31.52687876941, -31.36946946298, -71.35942508661, -81.22632995072, -70.05585875879, -70.73630297639, -69.51278193407, -71.99667751797, -70.77719353504, -70.05585875879, 44.41539410823, 44.00019691088, 44.33105229917, 44.39217249154, 44.32692382838, 44.38856593666
1.55, 0.08851259876519, 0, 6, 1.984814773058, 0.2474727955232, 0.2476213590088, 1.277741921235, 1.698668759204, -0.7415163512111, -1.4050089172, 22.98313709814, 22.98012027513, 22.95331478135, 22.95207129383, 6.068250831888, 99.85458096129, 100, 99.88999202264, 123.6773367211, 139.70380543, 124.4275684562, 124.0737366749, 122.0907843172, 123.2989041371, 121.3131155454, 124.4275684562, -31.57720400957, -31.16191007734, -31.81869873726, -31.472599081, -31.31809136699, -71.72327889992, -81.57622584454, -70.39706209521, -71.09989401192, -69.87810694894, -72.36094095446, -71.14319385489, -70.39706209521, 44.39685607684, 43.98173522353, 44.31284473938, 44.37384047693, 44.30833484231, 44.36985352787
1.575, 0.09095127577408, 0, 6, 1.981938180275, 0.2663322877724, 0.2664917098536, 1.296867787007, 1.716312332282, -0.7232145396247, -1.392784485637, 23.3531426857, 23.35023420958, 23.32406663576, 23.32286219214, 6.156063410181, 99.85689083461, 100, 99.89215281251, 124.267966274, 140.3031568695, 125.0307839418, 124.663741266, 122.6797029839, 123.8900336537, 121.9031594586, 125.0307839418, -31.52596955259, -31.10646412489, -31.76841212419, -31.41767593204, -31.26579374531, -72.08665917364, -81.92536615144, -70.73831071919, -71.46300519134, -70.242989731, -72.72473900692, -71.50876421385, -70.73831071919, 44.3783735762, 43.96331108003, 44.29463406066, 44.35557903848, 44.2897421282, 44.35121078509
