Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,Mz_L1
          0.1, -0.00169291021302, 0.19396084547, 0.135992988944, -105.130378723, -185.537597656, 5096.37451172, -2.71622753143, 6.90944862366
        0.101, -0.00168612040579, 0.193966120481, 0.135938555002, -106.169204712, -186.039794922, 5096.47314453, -2.71092414856, 6.93149518967
        0.102, -0.00167971791234, 0.19397161901, 0.13588488102, -107.14150238, -186.531906128, 5096.57421875, -2.70571947098, 6.95309400558
        0.103, -0.00167402334046, 0.193913370371, 0.135828584433, -108.052047729, -187.013900757, 5096.67871094, -2.70051217079, 6.97426891327
        0.104, -0.00166930491105, 0.193919315934, 0.135776489973, -108.906799316, -187.484893799, 5096.78564453, -2.6955139637, 6.99493646622
        0.105, -0.00166580011137, 0.193925470114, 0.135725155473, -109.71244812, -187.946853638, 5096.89550781, -2.69060707092, 7.01520490646
        0.106, -0.00166369671933, 0.193931847811, 0.135674580932, -110.476387024, -188.399627686, 5097.00830078, -2.68579244614, 7.03507184982
        0.107, -0.00166313501541, 0.193938434124, 0.135624751449, -111.206436157, -188.843429565, 5097.12451172, -2.68106794357, 7.05454778671
        0.108, -0.00166421255562, 0.193886190653, 0.135572567582, -111.910606384, -189.277297974, 5097.24414062, -2.67634773254, 7.07361698151
        0.109, -0.00166696717497, 0.193893194199, 0.135524332523, -112.596961975, -189.702590942, 5097.36621094, -2.67181110382, 7.09229516983
         0.11, -0.00167140527628, 0.193900376558, 0.135476827621, -113.273300171, -190.119537354, 5097.49169922, -2.66735959053,  7.1106171608
        0.111, -0.0016774876276, 0.193907752633, 0.135430067778, -113.947067261, -190.52835083, 5097.62011719, -2.66299247742, 7.12859296799
        0.112, -0.0016851372784, 0.193915307522, 0.135384067893, -114.625205994, -190.929199219, 5097.75244141, -2.65870833397, 7.14623355865
        0.113, -0.00169424852356, 0.193863719702, 0.13533565402, -115.313980103, -191.321075439, 5097.88818359, -2.65442037582, 7.16352128983
        0.114, -0.00170467433054, 0.19387164712, 0.135291218758, -116.018936157, -191.705368042, 5098.02734375, -2.65030908585,  7.1804690361
        0.115, -0.0017162571894, 0.193879753351, 0.135247513652, -116.744720459, -192.082244873, 5098.16992188,  -2.646276474, 7.19711017609
        0.116, -0.00172881793696, 0.193888023496, 0.135204538703, -117.495101929, -192.451904297, 5098.31591797, -2.64232110977, 7.21345329285
        0.117, -0.00174216518644, 0.193896472454, 0.135162308812, -118.272918701, -192.814483643, 5098.46533203, -2.63844203949, 7.22950601578
        0.118, -0.0017561011482, 0.193905100226, 0.135120823979, -119.080078125, -193.170135498, 5098.61865234, -2.63463830948, 7.24527549744
        0.119, -0.001770430943, 0.193852186203, 0.135076805949, -119.917572021, -193.517791748, 5098.77636719, -2.63081979752, 7.26073980331
         0.12, -0.00178494979627, 0.193861156702, 0.135036870837, -120.78553009, -193.858825684,     5098.9375, -2.62717461586, 7.27590942383
        0.121, -0.00179947400466, 0.193870291114, 0.134997665882, -121.683235168, -194.193389893, 5099.10205078, -2.62360072136, 7.29081535339
        0.122, -0.00181382789742, 0.19387960434, 0.134959191084, -122.609222412, -194.521636963, 5099.27050781, -2.6200978756, 7.30546331406
        0.123, -0.00182785105426, 0.193889096379, 0.134921446443, -123.561378479, -194.843688965, 5099.44287109, -2.61666440964, 7.31985759735
        0.124, -0.00184140156489, 0.193898752332, 0.134884446859, -124.537010193, -195.15965271, 5099.61914062, -2.61330008507, 7.33400249481
        0.125, -0.00185435800813, 0.193908601999, 0.134848192334, -125.532989502, -195.469696045, 5099.79980469, -2.61000370979, 7.34790277481
        0.126, -0.00186662562191, 0.193859234452, 0.134809523821, -126.545806885, -195.772689819,   5099.984375, -2.60668921471, 7.36153459549
        0.127, -0.00187811988872, 0.193869456649, 0.134774804115, -127.571754456, -196.069992065, 5100.17236328, -2.60353755951, 7.37490510941
        0.128, -0.00188879203051, 0.193879842758, 0.134740829468, -128.606948853, -196.361694336, 5100.36425781, -2.60045075417, 7.38804292679
        0.129, -0.00189861271065, 0.193890422583, 0.134707570076, -129.647460938, -196.647918701, 5100.56005859, -2.59742856026,  7.4009513855
         0.13, -0.00190757482778, 0.193901196122, 0.134675070643, -130.689468384, -196.928787231, 5100.75927734, -2.59447002411, 7.41363334656
        0.131, -0.00191569235176, 0.193912163377, 0.134643301368, -131.729309082, -197.204391479, 5100.96289062, -2.59157466888, 7.42609214783
        0.132, -0.00192299869377, 0.193923324347, 0.134612292051, -132.763519287, -197.474838257, 5101.16992188, -2.58874154091, 7.43833112717
        0.133, -0.00192954437807, 0.19393466413, 0.134582012892, -133.788970947, -197.740234375, 5101.38085938, -2.58597016335,  7.4503531456
        0.134, -0.00193539925385, 0.19388769567, 0.13454939425, -134.802871704, -198.000411987, 5101.59619141, -2.5831682682, 7.46217346191
        0.135, -0.00194063351955, 0.193899437785, 0.134520679712, -135.802932739, -198.254486084, 5101.81445312, -2.58053088188, 7.47370862961
        0.136, -0.00194533797912, 0.193911373615, 0.134492725134, -136.787185669, -198.504135132, 5102.03662109, -2.57795071602, 7.48505163193
        0.137, -0.00194960751105, 0.19392350316, 0.134465515614, -137.754180908, -198.749145508, 5102.26171875, -2.57542920113, 7.49619245529
        0.138, -0.0019535406027, 0.193935841322, 0.134439080954, -138.702896118, -198.989608765, 5102.49072266, -2.57296586037,  7.5071349144
        0.139, -0.00195723772049, 0.193948358297, 0.134413406253, -139.632797241, -199.225631714, 5102.72314453, -2.57055974007, 7.51788282394
         0.14, -0.00196079793386, 0.193961068988, 0.134388491511, -140.543823242, -199.457290649, 5102.95898438, -2.56821060181, 7.52844047546
        0.141, -0.00196431670338, 0.193973958492, 0.134364336729, -141.436264038, -199.684692383, 5103.19824219, -2.56591749191, 7.53881168365
        0.142, -0.00196788483299, 0.193987041712, 0.134340956807, -142.310852051, -199.907928467, 5103.44091797, -2.56367993355, 7.54900026321
        0.143, -0.00197158474475, 0.194000303745, 0.134318351746, -143.168640137, -200.127075195, 5103.68652344, -2.56149744987, 7.55901002884
        0.144, -0.00197549490258, 0.193955302238, 0.134293437004, -144.010940552, -200.34197998, 5103.93603516, -2.55927801132, 7.56885719299
        0.145, -0.00197967141867,  0.1939689219, 0.134272441268, -144.839431763, -200.551757812, 5104.18847656, -2.55721616745, 7.57845878601
        0.146, -0.00198417017236, 0.193982720375, 0.134252220392, -145.655807495, -200.758041382, 5104.44335938, -2.55520534515, 7.58790874481
        0.147, -0.00198903284036, 0.193996682763, 0.134232804179, -146.462020874, -200.960632324, 5104.70166016, -2.55324673653, 7.59719753265
        0.148, -0.00199428829364, 0.194010794163, 0.134214162827, -147.260040283, -201.159606934, 5104.96289062, -2.55133986473, 7.60632991791
        0.149, -0.00199995422736, 0.194025069475, 0.134196311235, -148.051895142, -201.355041504, 5105.22753906, -2.54948425293, 7.61530971527
         0.15, -0.0020060359966,  0.1940395087, 0.134179249406, -148.839569092, -201.547027588, 5105.49462891, -2.54767942429,  7.6241402626
        0.151, -0.00201252824627, 0.194054082036, 0.134162977338, -149.624984741, -201.735641479, 5105.76464844, -2.54592442513, 7.63282632828
        0.152, -0.00201941560954, 0.194068804383, 0.134147495031, -150.409942627, -201.920959473, 5106.03759766, -2.54421925545, 7.64137125015
        0.153, -0.0020266729407, 0.194083660841, 0.134132817388, -151.196105957, -202.103057861, 5106.31298828, -2.54256296158, 7.64977836609
        0.154, -0.00203426717781, 0.19409866631, 0.134118929505, -151.984909058, -202.282012939, 5106.59179688, -2.54095554352, 7.65805196762
        0.155, -0.00204215873964, 0.194113790989, 0.134105846286, -152.777618408, -202.457885742, 5106.87304688, -2.53939604759, 7.66619443893
        0.156, -0.00205030664802, 0.194069758058, 0.134090438485, -153.575271606, -202.629562378, 5107.15722656, -2.53779864311, 7.67418146133
        0.157, -0.00205865269527, 0.194085150957, 0.134079039097, -154.378662109, -202.798294067, 5107.44384766, -2.53634524345, 7.68202066422
        0.158, -0.00206714868546, 0.194100648165, 0.134068414569, -155.188339233, -202.964172363, 5107.73291016, -2.53493762016, 7.68973922729
        0.159, -0.00207574130036, 0.194116264582, 0.134058609605, -156.004577637, -203.12727356, 5108.02441406, -2.53357625008, 7.69733953476
         0.16, -0.0020843767561, 0.194132000208, 0.134049609303, -156.827438354, -203.287643433, 5108.31884766, -2.53226041794, 7.70482444763
        0.161, -0.00209300313145, 0.194147825241, 0.134041413665, -157.65675354, -203.445343018, 5108.61572266, -2.53098988533, 7.71219587326
        0.162, -0.00210157013498, 0.194163769484, 0.13403403759, -158.492141724, -203.60043335, 5108.91455078,  -2.529763937, 7.71945667267
        0.163, -0.00211003120057, 0.194179818034, 0.134027451277, -159.333053589, -203.752960205, 5109.21630859, -2.52858257294, 7.72660827637
        0.164, -0.00211834418587, 0.194195955992, 0.134021684527, -160.178710938, -203.902999878, 5109.52001953, -2.52744531631, 7.73365259171
        0.165, -0.00212647160515, 0.194212198257, 0.134016737342, -161.028274536, -204.050582886, 5109.82617188, -2.52635145187, 7.74059200287
        0.166, -0.00213438132778, 0.19422852993, 0.134012594819, -161.880722046, -204.195755005, 5110.13476562, -2.52530097961, 7.74742794037
        0.167, -0.00214204750955, 0.19424495101, 0.13400927186, -162.734970093, -204.338592529,  5110.4453125, -2.5242934227, 7.75416231155
        0.168, -0.00214945012704, 0.194261461496, 0.134006753564, -163.589889526, -204.479110718, 5110.75830078, -2.52332854271, 7.76079654694
        0.169, -0.00215657940134, 0.194218948483, 0.134001925588, -164.444320679, -204.616195679, 5111.07373047, -2.52232050896, 7.76730442047
         0.17, -0.00216341903433, 0.194235622883, 0.134001120925, -165.297088623, -204.751052856,   5111.390625, -2.5214509964, 7.77369213104
        0.171, -0.00216997088864, 0.194252371788, 0.134001120925, -166.14704895, -204.883773804, 5111.70947266, -2.52062225342, 7.77998495102
        0.172, -0.00217623845674,  0.1942692101, 0.134001925588, -166.993057251, -205.014404297, 5112.03027344, -2.51983451843, 7.78618431091
        0.173, 0.00948080047965, 0.216094553471, 0.0949513092637, 7.35375738144, -252.832595825, 10775.6298828, -2.07885670662, 15.3422870636
        0.174, 0.00948282517493, 0.267900019884, 0.0935791358352, 79.4165725708, -252.558807373, 10760.2060547, -1.99311387539,  15.328962326
        0.175, 0.00899396371096, 0.304182946682, 0.0963952094316, 133.610336304, -254.105728149, 10727.6591797, -2.14110016823, 15.3667125702
        0.176, 0.00811836402863, 0.339362353086, 0.100699231029, 182.713500977, -256.644714355, 10679.5751953, -2.36313438416, 15.4435520172
        0.177, 0.00689200684428, 0.373270392418, 0.106450408697, 224.884063721, -260.121429443, 10616.3808594, -2.65553760529, 15.5582714081
