time,Vx_L1,Vx_R1,Vx_L2,Vx_R2,Vx_SM,Pbk_Con
1.299999999999968,69.5254562901559,69.51937999511033,69.9199794165007,69.91667379280035,69.55959540796286,0
1.300999999999968,69.52550572886976,69.51942472318336,69.92022620500309,69.91691911243959,69.55963090562078,0
1.301999999999967,69.52557198534456,69.51948475230122,69.92055432084764,69.91724534856692,69.55967881260372,0
1.302999999999967,69.52562192217691,69.51953006305838,69.92079969263146,69.91748936967446,69.55971517702564,0
1.303999999999967,69.52567205839476,69.51957561135787,69.92104469665787,69.917733061636,69.55975190525957,0
1.304999999999967,69.52573920834563,69.51963669456511,69.92137037741775,69.91805707221322,69.55980145986062,0
1.305999999999967,69.52578978431077,69.51968276632157,69.92161388271225,69.91829938440223,69.55983906510568,0
1.306999999999967,69.52584053675179,69.51972905031809,69.92185698314248,69.91854133098052,69.55987703865009,0
1.307999999999967,69.52590846729281,69.51979107521927,69.92218007690811,69.91886296634748,69.55992826020913,0
1.308999999999967,69.52595960076297,69.51983782408045,69.92242160706751,69.91910346296014,69.55996712052674,0
1.309999999999967,69.52601088628273,69.51988476035342,69.92266270004946,69.91934356255621,69.56000635328576,0
1.310999999999966,69.52607948826967,69.51994761648848,69.92298307562449,69.91966269487666,69.5600592599977,0
1.311999999999966,69.5261310992239,69.51999496021468,69.92322253781211,69.91990128584676,69.56009938867214,0
1.312999999999966,69.52618283664147,69.52004246702769,69.92346153528241,69.9201394533151,69.56013989372408,0
1.313999999999966,69.5262520054428,69.52010604632149,69.92377908276581,69.92045597675487,69.56019450260114,0
1.314999999999966,69.52630401278182,69.5201539046071,69.92401640030343,69.92069258851285,69.56023591207938,0
1.315999999999966,69.52635612259782,69.52020190235933,69.92425323059315,69.920928755303,69.56027770161114,0
1.316999999999966,69.52642575454711,69.52026609989596,69.92456786235546,69.92124258634721,69.56033402834709,0
1.317999999999966,69.52647808069303,69.52031439501009,69.92480297548482,69.92147716211271,69.56037673004596,0
1.318999999999966,69.5265304887874,69.52036280537401,69.92503758404575,69.92171127655475,69.56041981515604,0
1.319999999999965,69.52660048107499,69.52042752262275,69.9253492355388,69.92202235420349,69.56047787397895,0
1.320999999999965,69.52665305250849,69.52047618147576,69.92558210198861,69.92225485412719,69.56052187815774,0
1.321999999999965,69.52670568420253,69.52052493055331,69.92581445198023,69.92248688158631,69.56056626870009,0
1.322999999999965,69.52677593979341,69.52059006762322,69.92612308227889,69.9227951674625,69.56062607226752,0
1.323999999999965,69.52682868635384,69.52063901586882,69.92635367759135,69.92302556870465,69.56067138793156,0
1.324999999999965,69.52688147091702,69.52068803726009,69.92658375006913,69.92325549151997,69.56071709244891,0
1.325999999999965,69.52695190033445,69.5207535068098,69.92688934227321,69.9235609699507,69.56077865149116,0
1.326999999999965,69.5270047529593,69.52080267803075,69.92711766010181,69.92378926670473,69.56082528618994,0
1.327999999999965,69.52705762375935,69.52085190331283,69.92734545410809,69.92401708414333,69.56087231189085,0
1.328999999999964,69.5271281416607,69.52091761647964,69.92764801536183,69.92431976209946,69.56093563521567,0
1.329999999999964,69.52718103750198,69.52096694955404,69.92787406718989,69.92454596533771,69.56098359507357,0
1.330999999999964,69.5272339359264,69.52101632094082,69.92809959972752,69.9247716935662,69.56103194752822,0
1.331999999999964,69.52730446115993,69.52108220022147,69.92839916096017,69.92507160036649,69.56109704186301,0
1.332999999999964,69.52735734394902,69.52113163703719,69.92862297606287,69.92529573783001,69.56114633140356,0
1.333999999999964,69.52741021322177,69.5211810965603,69.92884628179994,69.9255194097188,69.56119601460181,0
1.334999999999964,69.52748067563294,69.52124706861623,69.92914289709364,69.92581659666146,69.56126288461921,0
1.335999999999964,69.52753349701183,69.52129656057555,69.9293645221325,69.92603871266495,69.56131350656632,0
1.336999999999964,69.52758628847147,69.52134606138864,69.92958565287502,69.92626037743241,69.56136452280377,0
1.337999999999963,69.52765662780251,69.52141206212579,69.92987939919799,69.92655491777997,69.56143317064823,0
1.338999999999963,69.52770933768657,69.52146156083015,69.93009889750066,69.92677507264689,69.56148512622575,0
1.339999999999963,69.52776200954259,69.52151105629953,69.93031792165867,69.92699479557267,69.56153747608614,0
1.340999999999963,69.52783216723817,69.52157703274895,69.9306088975479,69.92728678346506,69.56160790181147,0
1.341999999999963,69.52788473056307,69.52162650218871,69.93082634863842,69.92750505331513,69.56166119026369,0
1.342999999999963,69.52793724092577,69.52167595399527,69.93104335052978,69.92772291518894,69.56171487257555,0
1.343999999999963,69.52800717240548,69.52174186063503,69.93133167543685,69.92801246528084,69.56178707377269,0
1.344999999999963,69.52805955380441,69.52179126566574,69.93154717416051,69.92822894131039,69.56184169268045,0
1.345999999999963,69.5281118757391,69.52184064502434,69.93176225304924,69.9284450377279,69.56189670451391,0
1.346999999999962,69.52818154085195,69.52190644487314,69.93204806625901,69.92873228437843,69.5619706762684,0
1.347999999999962,69.52823371623575,69.52195575899791,69.93226172177646,69.92894707206219,69.56202662149784,0
1.348999999999962,69.5282858258837,69.52200504343423,69.93247499129254,69.92916151296485,69.56208295799395,0
1.349999999999962,69.52835519986773,69.52207070604553,69.93275845038352,69.92944660888121,69.56215869316965,0
1.350999999999962,69.52840715001507,69.52211991339841,69.93297038559763,69.92965982751248,69.5622159585552,0
1.351999999999962,69.52845902993713,69.52216908752651,69.93318197251365,69.92987273605478,69.56227361319233,0
1.352999999999962,69.52852809574434,69.52223459461314,69.93346325235673,69.93015585140191,69.56235110213476,0
1.353999999999962,69.52857981119922,69.52228368480539,69.93367360254868,69.93036763276513,69.56240967990291,0
1.354999999999962,69.52863145509913,69.52233273675022,69.93388364598022,69.93057914464229,69.56246864423031,0
1.355999999999962,69.52870020145667,69.52239808299177,69.93416293717834,69.93086046546259,69.56254787504558,0
1.356999999999961,69.52875168003514,69.52244705072619,69.93437184925368,69.93107095312604,69.56260775554713,0
1.357999999999961,69.52880308551312,69.52249598095686,69.93458049933494,69.93128121514229,69.56266801951021,0
1.358999999999961,69.52887151833889,69.52256116850523,69.93485800702129,69.93156094222098,69.56274897777574,0
1.359999999999961,69.52892276004081,69.52261001657256,69.93506563812726,69.93177029007727,69.5628101498109,0
1.360999999999961,69.52897393609885,69.52265883204068,69.93527305510555,69.93197945924796,69.56287170156394,0
1.361999999999961,69.52904206426643,69.52272386953852,69.93554899715156,69.93225780615909,69.56295437081637,0
1.362999999999961,69.52909308517431,69.52277261158575,69.93575551376888,69.93246617750469,69.56301682130767,0
1.363999999999961,69.52914404055241,69.52282132631731,69.9359618668325,69.93267441977865,69.56307964735737,0
1.364999999999961,69.52921188751515,69.52288623455787,69.93623647232276,69.93295161130294,69.56316400894603,0
1.36599999999996,69.5292627029896,69.52293488944495,69.93644204892723,69.93315917734482,69.56322772333235,0
1.36699999999996,69.52931346162026,69.52298352056386,69.93664751478444,69.93336666615167,69.56329180869041,0
1.36799999999996,69.52938105454975,69.5230483329925,69.93692102258261,69.93364293670709,69.56337784173367,0
